species,label,requirement,joint_prob,threshold,pass
Lolium perenne,CoolClimateSpecialist,"T=low,M=med,N=high",0.09235,0.6,FALSE
Lolium rigidum,CoolClimateSpecialist,"T=low,M=med,N=high",0.13295,0.6,FALSE
Lomelosia caucasica,CoolClimateSpecialist,"T=low,M=med,N=high",0.0178,0.6,FALSE
Lonicera caprifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Lonicera etrusca,CoolClimateSpecialist,"T=low,M=med,N=high",0.027,0.6,FALSE
Lonicera implexa,CoolClimateSpecialist,"T=low,M=med,N=high",0.00725,0.6,FALSE
Lonicera periclymenum,CoolClimateSpecialist,"T=low,M=med,N=high",6e-4,0.6,FALSE
Lotus corniculatus,CoolClimateSpecialist,"T=low,M=med,N=high",0.14395,0.6,FALSE
Lotus pedunculatus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0219,0.6,FALSE
Lupinus perennis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0348,0.6,FALSE
Lupinus polyphyllus,CoolClimateSpecialist,"T=low,M=med,N=high",6e-4,0.6,FALSE
Luzula alpinopilosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.1052,0.6,FALSE
Luzula campestris,CoolClimateSpecialist,"T=low,M=med,N=high",0.1728,0.6,FALSE
Luzula forsteri,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Luzula multiflora,CoolClimateSpecialist,"T=low,M=med,N=high",0.1444,0.6,FALSE
Luzula nivea,CoolClimateSpecialist,"T=low,M=med,N=high",0.05525,0.6,FALSE
Luzula pilosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.1036,0.6,FALSE
Luzula spicata,CoolClimateSpecialist,"T=low,M=med,N=high",0.0195,0.6,FALSE
Luzula sudetica,CoolClimateSpecialist,"T=low,M=med,N=high",0.13915,0.6,FALSE
Lycopus europaeus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0177,0.6,FALSE
Lysimachia europaea,CoolClimateSpecialist,"T=low,M=med,N=high",0.13035,0.6,FALSE
Lysimachia maritima,CoolClimateSpecialist,"T=low,M=med,N=high",0.0771,0.6,FALSE
Lysimachia nummularia,CoolClimateSpecialist,"T=low,M=med,N=high",0.09285,0.6,FALSE
Lysimachia vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.01125,0.6,FALSE
Lythrum salicaria,CoolClimateSpecialist,"T=low,M=med,N=high",0.04285,0.6,FALSE
Maackia amurensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0018,0.6,FALSE
Magnolia grandiflora,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Maianthemum bifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0.1685,0.6,FALSE
Malus sylvestris,CoolClimateSpecialist,"T=low,M=med,N=high",0.00495,0.6,FALSE
Malva sylvestris,CoolClimateSpecialist,"T=low,M=med,N=high",0.00165,0.6,FALSE
Matthiola incana,CoolClimateSpecialist,"T=low,M=med,N=high",0.03175,0.6,FALSE
Medicago lupulina,CoolClimateSpecialist,"T=low,M=med,N=high",0.1458,0.6,FALSE
Medicago minima,CoolClimateSpecialist,"T=low,M=med,N=high",0.1792,0.6,FALSE
Medicago sativa,CoolClimateSpecialist,"T=low,M=med,N=high",0.0572,0.6,FALSE
Melampyrum arvense,CoolClimateSpecialist,"T=low,M=med,N=high",0.04955,0.6,FALSE
Melampyrum cristatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.09135,0.6,FALSE
Melampyrum pratense,CoolClimateSpecialist,"T=low,M=med,N=high",0.09495,0.6,FALSE
Melampyrum sylvaticum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0564,0.6,FALSE
Melia azedarach,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Melica ciliata,CoolClimateSpecialist,"T=low,M=med,N=high",0.13665,0.6,FALSE
Melica nutans,CoolClimateSpecialist,"T=low,M=med,N=high",0.1353,0.6,FALSE
Melica uniflora,CoolClimateSpecialist,"T=low,M=med,N=high",0.0931,0.6,FALSE
Melilotus officinalis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Melittis melissophyllum,CoolClimateSpecialist,"T=low,M=med,N=high",0.02155,0.6,FALSE
Mentha aquatica,CoolClimateSpecialist,"T=low,M=med,N=high",0.04035,0.6,FALSE
Mentha arvensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.05355,0.6,FALSE
Mentha longifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0.0134,0.6,FALSE
Menyanthes trifoliata,CoolClimateSpecialist,"T=low,M=med,N=high",0.0715,0.6,FALSE
Mercurialis annua,CoolClimateSpecialist,"T=low,M=med,N=high",0.0407,0.6,FALSE
Mercurialis perennis,CoolClimateSpecialist,"T=low,M=med,N=high",0.06895,0.6,FALSE
Milium effusum,CoolClimateSpecialist,"T=low,M=med,N=high",0.00855,0.6,FALSE
Minuartia verna,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Moehringia trinervia,CoolClimateSpecialist,"T=low,M=med,N=high",0.1608,0.6,FALSE
Molinia caerulea,CoolClimateSpecialist,"T=low,M=med,N=high",0.0361,0.6,FALSE
Moneses uniflora,CoolClimateSpecialist,"T=low,M=med,N=high",0.0801,0.6,FALSE
Morus alba,CoolClimateSpecialist,"T=low,M=med,N=high",0.00195,0.6,FALSE
Muhlenbergia schreberi,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Myosotis alpestris,CoolClimateSpecialist,"T=low,M=med,N=high",0.127,0.6,FALSE
Myosotis arvensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0132,0.6,FALSE
Myosotis ramosissima,CoolClimateSpecialist,"T=low,M=med,N=high",0.10135,0.6,FALSE
Myosotis scorpioides,CoolClimateSpecialist,"T=low,M=med,N=high",0.0396,0.6,FALSE
Myosotis sylvatica,CoolClimateSpecialist,"T=low,M=med,N=high",0.1122,0.6,FALSE
Myriophyllum spicatum,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Myriophyllum verticillatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0753,0.6,FALSE
Myrrhis odorata,CoolClimateSpecialist,"T=low,M=med,N=high",0.0094,0.6,FALSE
Myrtus communis,CoolClimateSpecialist,"T=low,M=med,N=high",0.01075,0.6,FALSE
Najas marina,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Narcissus poeticus,CoolClimateSpecialist,"T=low,M=med,N=high",0.01365,0.6,FALSE
Narcissus pseudonarcissus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0052,0.6,FALSE
Nardus stricta,CoolClimateSpecialist,"T=low,M=med,N=high",0.03325,0.6,FALSE
Narthecium ossifragum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0191,0.6,FALSE
Nasturtium officinale,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Nelumbo nucifera,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Nerium oleander,CoolClimateSpecialist,"T=low,M=med,N=high",0.02495,0.6,FALSE
Nuphar lutea,CoolClimateSpecialist,"T=low,M=med,N=high",0.0036,0.6,FALSE
Nymphaea alba,CoolClimateSpecialist,"T=low,M=med,N=high",0.0046,0.6,FALSE
Nymphoides peltata,CoolClimateSpecialist,"T=low,M=med,N=high",0.01725,0.6,FALSE
Oenothera biennis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0036,0.6,FALSE
Olea europaea,CoolClimateSpecialist,"T=low,M=med,N=high",5e-4,0.6,FALSE
Ononis striata,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Orchis militaris,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Origanum vulgare,CoolClimateSpecialist,"T=low,M=med,N=high",0.0575,0.6,FALSE
Orlaya grandiflora,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ornithogalum collinum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ornithopus compressus,CoolClimateSpecialist,"T=low,M=med,N=high",0.1535,0.6,FALSE
Orthilia secunda,CoolClimateSpecialist,"T=low,M=med,N=high",0.0663,0.6,FALSE
Oryza sativa,CoolClimateSpecialist,"T=low,M=med,N=high",0.05625,0.6,FALSE
Oxalis acetosella,CoolClimateSpecialist,"T=low,M=med,N=high",0.08105,0.6,FALSE
Oxalis stricta,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Oxyria digyna,CoolClimateSpecialist,"T=low,M=med,N=high",0.12755,0.6,FALSE
Panicum capillare,CoolClimateSpecialist,"T=low,M=med,N=high",0.0565,0.6,FALSE
Panicum dichotomiflorum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Papaver rhoeas,CoolClimateSpecialist,"T=low,M=med,N=high",8.5e-4,0.6,FALSE
Parentucellia viscosa,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Parietaria judaica,CoolClimateSpecialist,"T=low,M=med,N=high",0.0474,0.6,FALSE
Parnassia palustris,CoolClimateSpecialist,"T=low,M=med,N=high",0.11195,0.6,FALSE
Paspalum dilatatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0981,0.6,FALSE
Paspalum quadrifarium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pastinaca sativa,CoolClimateSpecialist,"T=low,M=med,N=high",2.5e-4,0.6,FALSE
Pedicularis comosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.1006,0.6,FALSE
Pedicularis gyroflexa,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pedicularis palustris,CoolClimateSpecialist,"T=low,M=med,N=high",0.0836,0.6,FALSE
Pedicularis sylvatica,CoolClimateSpecialist,"T=low,M=med,N=high",0.07365,0.6,FALSE
Peganum harmala,CoolClimateSpecialist,"T=low,M=med,N=high",0.0038,0.6,FALSE
Persicaria amphibia,CoolClimateSpecialist,"T=low,M=med,N=high",0.0426,0.6,FALSE
Persicaria bistorta,CoolClimateSpecialist,"T=low,M=med,N=high",0.0073,0.6,FALSE
Persicaria hydropiper,CoolClimateSpecialist,"T=low,M=med,N=high",0.0078,0.6,FALSE
Persicaria lapathifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0.0093,0.6,FALSE
Persicaria maculosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.0661,0.6,FALSE
Persicaria vivipara,CoolClimateSpecialist,"T=low,M=med,N=high",0.19095,0.6,FALSE
Petrorhagia prolifera,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Peucedanum cervaria,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Peucedanum oreoselinum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Peucedanum ostruthium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Phalaris arundinacea,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Phaseolus vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.00175,0.6,FALSE
Phillyrea angustifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0.0077,0.6,FALSE
Phillyrea latifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0.00505,0.6,FALSE
Phleum alpinum,CoolClimateSpecialist,"T=low,M=med,N=high",0.13115,0.6,FALSE
Phleum phleoides,CoolClimateSpecialist,"T=low,M=med,N=high",0.1103,0.6,FALSE
Phleum pratense,CoolClimateSpecialist,"T=low,M=med,N=high",0.07475,0.6,FALSE
Phragmites australis,CoolClimateSpecialist,"T=low,M=med,N=high",0.01605,0.6,FALSE
Physoplexis comosa,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Phyteuma betonicifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Phyteuma hemisphaericum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Phyteuma orbiculare,CoolClimateSpecialist,"T=low,M=med,N=high",0.0451,0.6,FALSE
Phyteuma ovatum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Phyteuma scheuchzeri,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Phyteuma spicatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0044,0.6,FALSE
Phytolacca americana,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Picea abies,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Picea glauca,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Picea mariana,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Picea sitchensis,CoolClimateSpecialist,"T=low,M=med,N=high",1.5e-4,0.6,FALSE
Picris hieracioides,CoolClimateSpecialist,"T=low,M=med,N=high",0.0088,0.6,FALSE
Pilosella lactucella,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pilosella officinarum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0667,0.6,FALSE
Pilosella piloselloides,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pimpinella major,CoolClimateSpecialist,"T=low,M=med,N=high",0.0052,0.6,FALSE
Pimpinella saxifraga,CoolClimateSpecialist,"T=low,M=med,N=high",0.081,0.6,FALSE
Pinguicula vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.1083,0.6,FALSE
Pinus banksiana,CoolClimateSpecialist,"T=low,M=med,N=high",0.00145,0.6,FALSE
Pinus cembra,CoolClimateSpecialist,"T=low,M=med,N=high",7.5e-4,0.6,FALSE
Pinus contorta,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Pinus densiflora,CoolClimateSpecialist,"T=low,M=med,N=high",4.5e-4,0.6,FALSE
Pinus halepensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0041,0.6,FALSE
Pinus koraiensis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pinus nigra,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Pinus pinaster,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pinus pinea,CoolClimateSpecialist,"T=low,M=med,N=high",3.5e-4,0.6,FALSE
Pinus ponderosa,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Pinus radiata,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Pinus strobus,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Pinus sylvestris,CoolClimateSpecialist,"T=low,M=med,N=high",2.5e-4,0.6,FALSE
Pinus uncinata,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pistacia lentiscus,CoolClimateSpecialist,"T=low,M=med,N=high",0.00785,0.6,FALSE
Pistacia terebinthus,CoolClimateSpecialist,"T=low,M=med,N=high",0.00545,0.6,FALSE
Plantago albicans,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Plantago atrata,CoolClimateSpecialist,"T=low,M=med,N=high",0.12295,0.6,FALSE
Plantago coronopus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0765,0.6,FALSE
Plantago lanceolata,CoolClimateSpecialist,"T=low,M=med,N=high",0.1612,0.6,FALSE
Plantago major,CoolClimateSpecialist,"T=low,M=med,N=high",0.05395,0.6,FALSE
Plantago maritima,CoolClimateSpecialist,"T=low,M=med,N=high",0.1033,0.6,FALSE
Plantago media,CoolClimateSpecialist,"T=low,M=med,N=high",0.0251,0.6,FALSE
Platanthera bifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Platanus occidentalis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Platycladus orientalis,CoolClimateSpecialist,"T=low,M=med,N=high",0.00105,0.6,FALSE
Poa alpina,CoolClimateSpecialist,"T=low,M=med,N=high",0.06115,0.6,FALSE
Poa angustifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0.0972,0.6,FALSE
Poa annua,CoolClimateSpecialist,"T=low,M=med,N=high",0.213,0.6,FALSE
Poa bulbosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.0837,0.6,FALSE
Poa compressa,CoolClimateSpecialist,"T=low,M=med,N=high",0.1022,0.6,FALSE
Poa glauca,CoolClimateSpecialist,"T=low,M=med,N=high",0.046,0.6,FALSE
Poa nemoralis,CoolClimateSpecialist,"T=low,M=med,N=high",0.17945,0.6,FALSE
Poa pratensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.06835,0.6,FALSE
Poa supina,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Poa trivialis,CoolClimateSpecialist,"T=low,M=med,N=high",0.04825,0.6,FALSE
Polygala vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.0766,0.6,FALSE
Polygonatum multiflorum,CoolClimateSpecialist,"T=low,M=med,N=high",0.00255,0.6,FALSE
Polygonatum odoratum,CoolClimateSpecialist,"T=low,M=med,N=high",0.03675,0.6,FALSE
Polygonatum verticillatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0022,0.6,FALSE
Polygonum aviculare,CoolClimateSpecialist,"T=low,M=med,N=high",0.14945,0.6,FALSE
Polygonum rurivagum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pontederia cordata,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Populus alba,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Populus balsamifera,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Populus deltoides,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Populus nigra,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Populus tremula,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Populus tremuloides,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Portulaca oleracea,CoolClimateSpecialist,"T=low,M=med,N=high",0.08215,0.6,FALSE
Potamogeton alpinus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Potamogeton berchtoldii,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Potamogeton crispus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Potamogeton lucens,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Potamogeton natans,CoolClimateSpecialist,"T=low,M=med,N=high",0.0826,0.6,FALSE
Potamogeton nodosus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Potamogeton perfoliatus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0074,0.6,FALSE
Potentilla alba,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Potentilla aurea,CoolClimateSpecialist,"T=low,M=med,N=high",0.23895,0.6,FALSE
Potentilla crantzii,CoolClimateSpecialist,"T=low,M=med,N=high",0.07505,0.6,FALSE
Potentilla erecta,CoolClimateSpecialist,"T=low,M=med,N=high",0.0832,0.6,FALSE
Potentilla norvegica,CoolClimateSpecialist,"T=low,M=med,N=high",0.0384,0.6,FALSE
Potentilla reptans,CoolClimateSpecialist,"T=low,M=med,N=high",0.18195,0.6,FALSE
Prenanthes purpurea,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Primula auricula,CoolClimateSpecialist,"T=low,M=med,N=high",0.0557,0.6,FALSE
Primula elatior,CoolClimateSpecialist,"T=low,M=med,N=high",0.0754,0.6,FALSE
Primula farinosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.12825,0.6,FALSE
Primula glaucescens,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Primula hirsuta,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Primula veris,CoolClimateSpecialist,"T=low,M=med,N=high",0.16135,0.6,FALSE
Prunella grandiflora,CoolClimateSpecialist,"T=low,M=med,N=high",0.1082,0.6,FALSE
Prunella laciniata,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Prunella vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.1266,0.6,FALSE
Prunus armeniaca,CoolClimateSpecialist,"T=low,M=med,N=high",5e-4,0.6,FALSE
Prunus avium,CoolClimateSpecialist,"T=low,M=med,N=high",2e-4,0.6,FALSE
Prunus cerasifera,CoolClimateSpecialist,"T=low,M=med,N=high",0.0034,0.6,FALSE
Prunus lusitanica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Prunus mahaleb,CoolClimateSpecialist,"T=low,M=med,N=high",0.00775,0.6,FALSE
Prunus padus,CoolClimateSpecialist,"T=low,M=med,N=high",1.5e-4,0.6,FALSE
Prunus pensylvanica,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Prunus persica,CoolClimateSpecialist,"T=low,M=med,N=high",2e-4,0.6,FALSE
Prunus serotina,CoolClimateSpecialist,"T=low,M=med,N=high",6.5e-4,0.6,FALSE
Prunus spinosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.00525,0.6,FALSE
Pseudotsuga menziesii,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Puccinellia distans,CoolClimateSpecialist,"T=low,M=med,N=high",0.08715,0.6,FALSE
Pueraria montana var. lobata,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pulmonaria officinalis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0293,0.6,FALSE
Punica granatum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Pyrola minor,CoolClimateSpecialist,"T=low,M=med,N=high",0.07605,0.6,FALSE
Quercus alba,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Quercus cerris,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Quercus faginea,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Quercus ilex,CoolClimateSpecialist,"T=low,M=med,N=high",5e-4,0.6,FALSE
Quercus macrocarpa,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Quercus mongolica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Quercus petraea,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Quercus robur,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Quercus rubra,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Quercus suber,CoolClimateSpecialist,"T=low,M=med,N=high",4.5e-4,0.6,FALSE
Quercus velutina,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ranunculus aconitifolius,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ranunculus acris,CoolClimateSpecialist,"T=low,M=med,N=high",0.02435,0.6,FALSE
Ranunculus aquatilis,CoolClimateSpecialist,"T=low,M=med,N=high",0.18805,0.6,FALSE
Ranunculus arvensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.03225,0.6,FALSE
Ranunculus bulbosus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0377,0.6,FALSE
Ranunculus fluitans,CoolClimateSpecialist,"T=low,M=med,N=high",0.03165,0.6,FALSE
Ranunculus gramineus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ranunculus penicillatus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ranunculus platanifolius,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ranunculus repens,CoolClimateSpecialist,"T=low,M=med,N=high",0.00775,0.6,FALSE
Ranunculus sceleratus,CoolClimateSpecialist,"T=low,M=med,N=high",0.015,0.6,FALSE
Ranunculus thora,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ranunculus trichophyllus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Rapistrum rugosum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ratibida pinnata,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Reseda phyteuma,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Reynoutria japonica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Rhamnus alaternus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Rhamnus cathartica,CoolClimateSpecialist,"T=low,M=med,N=high",0.014,0.6,FALSE
Rhamnus lycioides,CoolClimateSpecialist,"T=low,M=med,N=high",0.0042,0.6,FALSE
Rhinanthus glacialis,CoolClimateSpecialist,"T=low,M=med,N=high",0.1014,0.6,FALSE
Rhinanthus minor,CoolClimateSpecialist,"T=low,M=med,N=high",0.10015,0.6,FALSE
Rhododendron maximum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Rhus typhina,CoolClimateSpecialist,"T=low,M=med,N=high",0.00255,0.6,FALSE
Rhynchospora alba,CoolClimateSpecialist,"T=low,M=med,N=high",0.0993,0.6,FALSE
Ribes alpinum,CoolClimateSpecialist,"T=low,M=med,N=high",0.05215,0.6,FALSE
Ribes divaricatum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ribes rubrum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0384,0.6,FALSE
Ribes sanguineum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Robinia pseudoacacia,CoolClimateSpecialist,"T=low,M=med,N=high",0.0011,0.6,FALSE
Rubus caesius,CoolClimateSpecialist,"T=low,M=med,N=high",0.0711,0.6,FALSE
Rubus chamaemorus,CoolClimateSpecialist,"T=low,M=med,N=high",0.12295,0.6,FALSE
Rubus parviflorus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Rubus saxatilis,CoolClimateSpecialist,"T=low,M=med,N=high",0.12845,0.6,FALSE
Rumex acetosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.0032,0.6,FALSE
Rumex acetosella,CoolClimateSpecialist,"T=low,M=med,N=high",0.1186,0.6,FALSE
Rumex aquaticus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Rumex crispus,CoolClimateSpecialist,"T=low,M=med,N=high",0.05055,0.6,FALSE
Rumex obtusifolius,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Sagina procumbens,CoolClimateSpecialist,"T=low,M=med,N=high",0.0082,0.6,FALSE
Salicornia europaea,CoolClimateSpecialist,"T=low,M=med,N=high",3.5e-4,0.6,FALSE
Salix alba,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Salix babylonica,CoolClimateSpecialist,"T=low,M=med,N=high",5.5e-4,0.6,FALSE
Salix caprea,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Salix cinerea,CoolClimateSpecialist,"T=low,M=med,N=high",0.00485,0.6,FALSE
Salix purpurea,CoolClimateSpecialist,"T=low,M=med,N=high",0.0367,0.6,FALSE
Salix repens,CoolClimateSpecialist,"T=low,M=med,N=high",0.08005,0.6,FALSE
Salix triandra,CoolClimateSpecialist,"T=low,M=med,N=high",3.5e-4,0.6,FALSE
Salsola kali,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Salvia glutinosa,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Salvia pratensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.00965,0.6,FALSE
